workerid,assignmentid,Answer.listNumber,Answer.age,Answer.language,Answer.americanenglish,Answer.comments,variable,value,Trial,List,Index,Construction,Context,Question,Response,Adj,Tense
99,308XBLVESJ9BZDW8E6PGTIP4F4EBRB,1,29,"""English""","""Yes""","""Seems+to+be+a+very+odd+way+of+structuring+the+questions.+For+example%2C+one+scenario+presented+a+situation+where+the+subject+was+certain+that+her+school+would+NOT+spend+money+on+laptops%2C+while+the+question+asked+if+the+subject+was+certain+about+the+school's+decision.+It's+difficult+to+provide+a+yes+or+no+answer+to+this%2C+since+technically%2C+both+are+correct.+She+is+certain+about+the+school's+decision+that+the+school+is+NOT+going+to+purchase+the+laptops%2C+so+the+answer+SHOULD+be+%22No%2C%22+because+the+school+won't+buy+the+laptops%2C+but+you+can+also+see+how+%22Yes%22+would+work+in+this+scenario%2C+because+she+does+indeed+know+what+decision+the+school+will+take.""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
139,32SCWG5HII9KHOZY5N4JD73X0LFP6C,2,46,"""English""","""Yes""","""This+study+was+interesting.""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 6 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,6,happy,Past
91,3TPZPLC3M1HLK5CGML6L64RDQUDP36,3,25,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
234,3A9AA95ATXROYKZK04UEL1PX4Q4P5W,7,38,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
67,3P4MQ7TPPYHOJ6FJI93QT3K0XIBBBY,6,33,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
116,3PS7W85Z8075RZU3KBGF2RVWFPB9TF,6,26,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
242,3RJSC4XJ11ZLA3V0JJFO60OPWIV508,6,30,"""English""","""Yes""","""Fun!""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
186,38F71OA9GU1AFEVWE0FVQ9MFOFAFMC,5,56,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
33,3P529IW9KZQQ9WDBEOEGQW7QOAKFLA,3,40,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
240,3COPXFW7XCHRG3KN7RYKNQ8F1G1PKJ,8,25,"""english""","""Yes""","""double+negatives+are+hard""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
188,3WS1NTTKEZHDC0OPPVSXSCF2LC90FM,4,27,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
219,3HYA4D452SOK8AR34IWBB08HIAT2F8,1,28,"""English%2C+Spanish""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
75,39JEC7537V6M2P5V1QQL5ZKPIVUCVF,6,40,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
206,3QUO65DNQVTNYZDYM5P74DCNT23UO4,1,32,"""english""","""Yes""","""No+comments.""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
168,3R2PKQ87NXDUP5XMF8LGT6Z7471MI9,7,19,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
220,3A4NIXBJ774WF65S0BITLMRZLBVMLN,7,35,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
161,3PB5A5BD0WBX8BK4LEJOPCP1U5FG71,7,34,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
120,3U4J9857OFG1HUCT5SRAO1Y4ESN7BB,2,29,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
193,3TUI152ZZCSAAEZGZU7RIG2QX6P1QL,3,30,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
64,3IO1LGZLKA2ZBW0HJ628RL87BBI68C,4,61,"""English+""","""Yes""","""Very+interesting+""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
88,3QXNC7EIPJ04BQXCM9S5IGTRIEE09U,1,63,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
30,3MX2NQ3YCAZT7T1BMV4VFEB06PFX5U,2,31,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 6 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,6,happy,Past
177,3SB4CE2TJW0QDZDSHRVCNPRMY3HAXE,5,27,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
144,3O6CYIULEE6V38M0DRGHL7P9W42UWG,5,34,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
128,31QTRG6Q2UIM0894B6ZBWYNQZVAPYE,4,51,"""English""","""Yes""","""it+is+interesting+how+one+may+%22sift%22+through+words+to+get+the+basic+understanding..""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
133,31EUONYN2W8NBE2YRVZC0ZE679DOVO,4,32,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
230,31QNSG6A5SYIFWEM2G70XZ836M378D,4,38,"""Eglish""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
259,3RRCEFRB7NH4Y7UA3UT3LPEUNQY4BP,1,54,"""English""","""Yes""","""Was+different+than+most+on+here+so+was+interesting+in+that+aspect.""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
25,3G5F9DBFOQ2DJXGBNI4MGQH5VNZHVT,2,28,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
3,3XLBSAQ9Z5HXZSF9B67DAJ575V9Z79,8,38,"""English""","""Yes""","""Not+sure+which+ones+were+meant+to+be+the+obvious+ones.++All+took+pretty+careful+reading!""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
38,3DL65MZB8EK50EJ9601B5VW3I0SCEA,6,41,"""English""","""Yes""","""That+was+some+difficult+wording+to+work+with.""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
80,379J5II41PLY3IDFJDUA8EMQC95ELR,6,25,"""English""","""Yes""","""Some+of+the+passages+were+difficult+to+understand+and+required+you+to+read+them+a+few+times+to+answer+the+question.+""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 6 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,6,happy,Past
250,3WS1NTTKEZHDC0OPPVSXSCF2LC9F01,3,26,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
153,3H0W84IWBL796G8SOXR6UQVPI1UREU,1,43,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
221,3TYCR1GOTDOWED4BF08NTON80FEZLI,5,54,"""English""","""Yes""","""Funny+exercise""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 5 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,5,happy,Past
45,32SCWG5HII9KHOZY5N4JD73X0LHP6E,5,24,"""English""","""Yes""","""(Great+survey!+I+gave+my+full+effort+and+hope+my+input+helps+further+your+research.+Please+let+me+know+if+you+have+any+further+questions+for+me.+Good+luck+with+your+research!)""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
247,3ON104KXQL1WMASLYLPZ83RFXRF4W4,2,41,"""english""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
47,3HMIGG0U4MB1UGANPPX0ACS0ALAY83,1,44,"""English""","""Yes""","""No+comment.""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
143,3OUYGIZWR83P3DDJ3YO246T6NIWP0E,8,31,"""English""","""Yes""","""A+lot+of+these+sentences+were+confusing+primarily+because+they+had+bad+and+awkward+English.+That+made+it+sometimes+difficult+to+discern+100%25+what+the+sentence+was+implying.+For+instance%2C+on+that+last+sentence%2C+the+last+line+was+not+even+a+complete+sentence%2C+it+was+a+sentence+fragment.+%22That+I+was+not+smart+to+have+not+told+them+and+not+to+do+it+again.%22+That+is+a+sentence+fragment.+That+made+it+awkward+to+read+and+made+the+task+more+cumbersome+than+it+would+have+been+otherwise.+Another+issue+was+with+the+horse+scenario.+Should+the+sentence+have+read+%22The+horse+was+not+meant%22+instead+of+%22The+horse+was+not+mean+to+pull+them+around%22%3F+It+seemed+like+it.+Those+were+my+biggest+issues%3B+strangely+worded+and+improperly+worded+examples.+""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
138,3TVSS0C0E25G3V7BDMQ7GB37DQWWTS,6,30,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
205,37FMASSAYDWY6ETPOJV7FQODS8YBIA,2,31,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
208,32XVDSJFP02QEKJKQ50O6QSQFB62MG,1,43,"""English""","""Yes""","""""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
238,3JWH6J9I9TIQKF4GLZ8ZKYKUE7SBNQ,1,34,"""English""","""Yes""","""I+felt+like+some+of+the+questions+about+the+passages+were+worded+strangely.+That+was+maybe+the+intent%2C+but+I+almost+felt+like+there+was+trickery+going+on+sometimes.""",Trial3,filler filler3Yes was_happy Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line. Is_David_certain_that_Tess_crossed_the_finish_line? 7 happy Past,3,filler,filler3Yes,was_happy,Tess_participated_in_a_marathon._She_was_happy_to_cross_the_finish_line.,Is_David_certain_that_Tess_crossed_the_finish_line?,7,happy,Past
