workerid,assignmentid,Answer.listNumber,Answer.age,Answer.language,Answer.americanenglish,variable,value,Trial,List,ID,Condition,Context,Target,Response,Adj,Contradict,VPinf,Enough,AdjPure
64,3LS2AMNW5FR3I3IH7EQZXVDFXS4OQ3,11,33,"English","Yes",Trial2,12 17-fortunate-CxC-E CxC Sue_needed_a_present_for_her_sick_friend. She_had_a_flower_bouquet. 5 fortunate_enough She_didn't_have_anything. to_have_a_flower_bouquet E,2,12,17-fortunate-CxC-E,CxC,Sue_needed_a_present_for_her_sick_friend.,She_had_a_flower_bouquet.,5,fortunate_enough,She_didn't_have_anything.,to_have_a_flower_bouquet,E,fortunate
50,3D8YOU6S9EL5LQJUOROAQWODFDG6U1,6,27,"English%2C+Spanish","Yes",Trial2,7 43-polite-CnC-noE CnC Chad_was_visiting_his_grandmother. He_brought_a_gift. 2 polite He_came_empty-handed. to_bring_a_gift noE,2,7,43-polite-CnC-noE,CnC,Chad_was_visiting_his_grandmother.,He_brought_a_gift.,2,polite,He_came_empty-handed.,to_bring_a_gift,noE,polite
113,3DQQ64TANGMQN0Q4YN2KEK0RVYGPWO,5,32,"english","Yes",Trial2,6 43-polite-CxC-noE CxC Chad's_friend_wanted_to_change_her_clothing. He_closed_his_eyes. 6 polite He_watched_her_change. to_close_his_eyes noE,2,6,43-polite-CxC-noE,CxC,Chad's_friend_wanted_to_change_her_clothing.,He_closed_his_eyes.,6,polite,He_watched_her_change.,to_close_his_eyes,noE,polite
130,3YHH42UU5BG7OPALDOGSQ8I3PJ2L0M,11,20,"English","Yes",Trial2,filler filler2 filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage He_found_coins_in_his_pocket. to_find_coins_anywhere na,2,filler,filler2,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,He_found_coins_in_his_pocket.,to_find_coins_anywhere,na,manage
127,369J354OFDBMG8IZ4MZTMHNM652G6C,8,30,"English","Yes",Trial2,filler filler8 filler Tess_had_failed_many_college_classes. She_was_proud_to_have_graduated_from_college. 1 proud She_didn't_graduate. to_have_graduated_from_college na,2,filler,filler8,filler,Tess_had_failed_many_college_classes.,She_was_proud_to_have_graduated_from_college.,1,proud,She_didn't_graduate.,to_have_graduated_from_college,na,proud
69,30MVJZJNHMEJPTAYAZN83464OYRJ9U,8,31,"English","Yes",Trial2,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,2,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na,failed
124,32VNZTT0A75ZQBNZ190QONHFCN7R4Y,7,53,"english","Yes",Trial2,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,2,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na,failed
126,3GLB5JMZFXWL1HXEE977SNXEOT5DGM,10,32,"English","Yes",Trial2,11 50-rude-CxC-noE CxC Ann_got_reprimanded_by_her_boss. She_ignored_him. 1 rude She_apologized_for_her_mistake. to_ignore_him noE,2,11,50-rude-CxC-noE,CxC,Ann_got_reprimanded_by_her_boss.,She_ignored_him.,1,rude,She_apologized_for_her_mistake.,to_ignore_him,noE,rude
117,3X65QVEQI0ORIH51P49CL9K4ZAECLQ,9,54,"English","Yes",Trial2,10 18-fortunate-CxC-E CxC Sue_needed_to_get_some_rest. She_fell_asleep. 5 fortunate_enough She_just_couldn't_get_any_sleep. to_fall_asleep E,2,10,18-fortunate-CxC-E,CxC,Sue_needed_to_get_some_rest.,She_fell_asleep.,5,fortunate_enough,She_just_couldn't_get_any_sleep.,to_fall_asleep,E,fortunate
44,32SVAV9L3FAM9YIEZK9LJS0ZZL33A2,10,30,"English","Yes",Trial2,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,2,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na,failed
34,3BEFOD78W6U8TVA7W1492ON572P4M9,10,58,"english","Yes",Trial2,11 50-rude-CnC-noE CnC Ann_was_visiting_her_older_brother. She_insulted_his_wife. 2 rude She_was_kind_to_his_unfriendly_wife. to_insult_his_wife noE,2,11,50-rude-CnC-noE,CnC,Ann_was_visiting_her_older_brother.,She_insulted_his_wife.,2,rude,She_was_kind_to_his_unfriendly_wife.,to_insult_his_wife,noE,rude
108,3HQUKB7LNFFGDTXRKB8F48ODVLBHHY,10,39,"English","Yes",Trial2,filler filler3 filler Charles_was_on_a_date_with_Susanne. He_was_happy_to_be_having_a_great_time. 1 happy He_was_having_a_bad_time. to_be_having_a_great_time na,2,filler,filler3,filler,Charles_was_on_a_date_with_Susanne.,He_was_happy_to_be_having_a_great_time.,1,happy,He_was_having_a_bad_time.,to_be_having_a_great_time,na,happy
37,3QL2OFSM96JH6H8M1HPRY1OT45FCNT,10,29,"English","Yes",Trial2,filler filler8 filler Tess_had_failed_many_college_classes. She_was_proud_to_have_graduated_from_college. 1 proud She_didn't_graduate. to_have_graduated_from_college na,2,filler,filler8,filler,Tess_had_failed_many_college_classes.,She_was_proud_to_have_graduated_from_college.,1,proud,She_didn't_graduate.,to_have_graduated_from_college,na,proud
75,36DSNE9QZ5ZMWGE4CO6Q0U1TKZVJOV,9,30,"English","Yes",Trial2,10 58-mean-CxC-noE CxC Jack's_wife_wanted_to_sleep_in. He_woke_her_up_at_5am. 1 mean He_let_her_sleep_as_long_as_she_wanted. to_wake_her_up_at_5am noE,2,10,58-mean-CxC-noE,CxC,Jack's_wife_wanted_to_sleep_in.,He_woke_her_up_at_5am.,1,mean,He_let_her_sleep_as_long_as_she_wanted.,to_wake_her_up_at_5am,noE,mean
22,31Z0PCVWUKG9PDIA7W3SRE27RAK7T1,1,22,"English","Yes",Trial3,2 39-foolish-CxC-noE CxC Kate_was_drunk_at_a_bar. She_took_her_top_off. 3 foolish She_made_sure_she_was_safe. to_take_her_top_off noE,3,2,39-foolish-CxC-noE,CxC,Kate_was_drunk_at_a_bar.,She_took_her_top_off.,3,foolish,She_made_sure_she_was_safe.,to_take_her_top_off,noE,foolish
20,354P56DE9K48AD5VIWY2H96LPR67SC,1,25,"english","Yes",Trial3,2 28-lucky-CnC-E CnC Eve_bought_a_raffle_ticket._ She_won_the_first_prize. 6 lucky_enough She_won_a_consolation_prize. to_win_the_first_prize E,3,2,28-lucky-CnC-E,CnC,Eve_bought_a_raffle_ticket._,She_won_the_first_prize.,6,lucky_enough,She_won_a_consolation_prize.,to_win_the_first_prize,E,lucky
16,3TE3O857309PNX8CXVH2V8KHS91R2S,1,35,"english","Yes",Trial3,filler filler4 filler Keith_was_hiking_up_a_steep_mountain. He_was_ecstatic_to_have_made_it_to_the_top. 1 ecstatic He_didn't_make_it_to_the_top. to_have_made_it_to_the_top na,3,filler,filler4,filler,Keith_was_hiking_up_a_steep_mountain.,He_was_ecstatic_to_have_made_it_to_the_top.,1,ecstatic,He_didn't_make_it_to_the_top.,to_have_made_it_to_the_top,na,ecstatic
118,374TNBHA8BWFCHMJD1ZXZMBHB2UQY7,5,61,"English","Yes",Trial3,6 8-stupid-CnC-E CnC Zack_left_the_bar_drunk. He_drove_home. 7 stupid_enough He_called_a_taxi. to_drive_home E,3,6,8-stupid-CnC-E,CnC,Zack_left_the_bar_drunk.,He_drove_home.,7,stupid_enough,He_called_a_taxi.,to_drive_home,E,stupid
84,3WI0P0II61TCQ76SUK1JRRBLP0QRD1,7,29,"English","Yes",Trial3,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,3,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na,failed
114,3TMFV4NEP8F5H8RNC609SY516O8W83,6,24,"english","Yes",Trial3,7 38-foolish-CxC-noE CxC Kate_had_a_broken_ankle. She_went_for_a_run. 7 foolish She_rested_her_ankle. to_go_for_a_run noE,3,7,38-foolish-CxC-noE,CxC,Kate_had_a_broken_ankle.,She_went_for_a_run.,7,foolish,She_rested_her_ankle.,to_go_for_a_run,noE,foolish
25,3SITXWYCNVA386UKPNG5LJ99NW0BXB,6,30,"English","Yes",Trial3,7 43-polite-CnC-noE CnC Chad_was_visiting_his_grandmother. He_brought_a_gift. 2 polite He_came_empty-handed. to_bring_a_gift noE,3,7,43-polite-CnC-noE,CnC,Chad_was_visiting_his_grandmother.,He_brought_a_gift.,2,polite,He_came_empty-handed.,to_bring_a_gift,noE,polite
63,3FDJT1UU749VZQE4PUA3S31FHRY5KE,11,22,"English","Yes",Trial3,12 10-stupid-CxC-noE CxC Zack_saw_two_wasps_in_his_drink. He_took_a_sip. 3 stupid He_threw_away_his_drink. to_take_a_sip noE,3,12,10-stupid-CxC-noE,CxC,Zack_saw_two_wasps_in_his_drink.,He_took_a_sip.,3,stupid,He_threw_away_his_drink.,to_take_a_sip,noE,stupid
82,3YMU66OBIN92DX2G05QXJ8CCFJ8GH3,6,31,"English","Yes",Trial3,7 21-brave-CxC-E CxC Greg_was_offered_a_job_as_a_lion_tamer. He_took_the_job. 7 brave_enough He_didn't_take_it. to_take_the_job E,3,7,21-brave-CxC-E,CxC,Greg_was_offered_a_job_as_a_lion_tamer.,He_took_the_job.,7,brave_enough,He_didn't_take_it.,to_take_the_job,E,brave
26,3NKQQ8O39Y646ZY9YEWOW2Y5WZUDUR,9,44,"English","Yes",Trial3,filler filler8 filler Tess_had_failed_many_college_classes. She_was_proud_to_have_graduated_from_college. 1 proud She_didn't_graduate. to_have_graduated_from_college na,3,filler,filler8,filler,Tess_had_failed_many_college_classes.,She_was_proud_to_have_graduated_from_college.,1,proud,She_didn't_graduate.,to_have_graduated_from_college,na,proud
92,3TE3O857309PNX8CXVH2V8KHS912R3,8,44,"English","Yes",Trial3,filler filler2 filler Ross_was_doing_his_laundry. He_didn't_manage_to_find_coins_anywhere. 1 manage He_found_coins_in_his_pocket. to_find_coins_anywhere na,3,filler,filler2,filler,Ross_was_doing_his_laundry.,He_didn't_manage_to_find_coins_anywhere.,1,manage,He_found_coins_in_his_pocket.,to_find_coins_anywhere,na,manage
85,3WSELTNVR33R8FG8EZFC154XSIQATV,2,32,"English","Yes",Trial3,filler filler3 filler Charles_was_on_a_date_with_Susanne. He_was_happy_to_be_having_a_great_time. 1 happy He_was_having_a_bad_time. to_be_having_a_great_time na,3,filler,filler3,filler,Charles_was_on_a_date_with_Susanne.,He_was_happy_to_be_having_a_great_time.,1,happy,He_was_having_a_bad_time.,to_be_having_a_great_time,na,happy
98,3HHRAGRYX86XQ41VQCFDB0NQNSRO98,10,32,"English","Yes",Trial3,11 50-rude-CnC-noE CnC Ann_was_visiting_her_older_brother. She_insulted_his_wife. 4 rude She_was_kind_to_his_unfriendly_wife. to_insult_his_wife noE,3,11,50-rude-CnC-noE,CnC,Ann_was_visiting_her_older_brother.,She_insulted_his_wife.,4,rude,She_was_kind_to_his_unfriendly_wife.,to_insult_his_wife,noE,rude
42,34S9DKFK73QU9K9RX97GVSGC6R7YNS,0,28,"English","Yes",Trial3,filler filler1 filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forgot He_called_his_dentist. to_call_his_dentist na,3,filler,filler1,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forgot,He_called_his_dentist.,to_call_his_dentist,na,forgot
11,3SKEMFQBZ36EM8X6NSH64NB6JHZ8KJ,1,24,"English","Yes",Trial3,2 22-brave-CxC-noE CxC Greg_was_being_attacked_by_five_men. He_took_them_on. 1 brave He_curled_up_on_the_ground. to_take_them_on noE,3,2,22-brave-CxC-noE,CxC,Greg_was_being_attacked_by_five_men.,He_took_them_on.,1,brave,He_curled_up_on_the_ground.,to_take_them_on,noE,brave
59,336YQZE83VFQPEE7A6NJ7GTJ6WT5MJ,5,27,"English","Yes",Trial3,6 1-smart-CxC-E CxC Jane's_father_couldn't_hear_the_TV. She_turned_up_the_volume. 4 smart_enough She_didn't_change_the_volume. to_turn_up_the_volume E,3,6,1-smart-CxC-E,CxC,Jane's_father_couldn't_hear_the_TV.,She_turned_up_the_volume.,4,smart_enough,She_didn't_change_the_volume.,to_turn_up_the_volume,E,smart
2,3MB8LZR5BFU91FHPHHQA9SXC3HYLKI,4,21,"Spanish+and+English","Yes",Trial3,5 35-wise-CnC-E CnC Paul_was_staying_in_a_bad_part_of_town. He_stayed_at_home_at_night. 7 wise_enough He_went_out_alone_in_the_dark. to_stay_at_home_at_night E,3,5,35-wise-CnC-E,CnC,Paul_was_staying_in_a_bad_part_of_town.,He_stayed_at_home_at_night.,7,wise_enough,He_went_out_alone_in_the_dark.,to_stay_at_home_at_night,E,wise
111,3XC1O3LBOSN84Y7CBQ42AJK8MUPTLW,10,31,"English","Yes",Trial3,11 37-foolish-CxC-E CxC Kate_was_completely_broke. She_went_shopping. 5 foolish_enough She_stayed_home. to_go_shopping E,3,11,37-foolish-CxC-E,CxC,Kate_was_completely_broke.,She_went_shopping.,5,foolish_enough,She_stayed_home.,to_go_shopping,E,foolish
10,320DUZ38G7NY43X6O5TIVLSRSBCGJ8,4,29,"English","Yes",Trial3,5 4-smart-CnC-E CnC Jane_was_baby-sitting_for_her_sister. She_kept_an_eye_on_the_baby_at_all_times. 5 smart_enough She_left_the_baby_unattended. to_keep_an_eye_on_the_baby_at_all_times E,3,5,4-smart-CnC-E,CnC,Jane_was_baby-sitting_for_her_sister.,She_kept_an_eye_on_the_baby_at_all_times.,5,smart_enough,She_left_the_baby_unattended.,to_keep_an_eye_on_the_baby_at_all_times,E,smart
71,3BWI6RSP7GA70U0DH1EXSS26O0XE7I,10,28,"English","Yes",Trial3,11 1-smart-CnC-noE CnC Jane_wanted_to_get_a_good_job. She_got_her_high_school_degree. 7 smart She_dropped_out_of_high_school. to_get_her_high_school_degree noE,3,11,1-smart-CnC-noE,CnC,Jane_wanted_to_get_a_good_job.,She_got_her_high_school_degree.,7,smart,She_dropped_out_of_high_school.,to_get_her_high_school_degree,noE,smart
119,32Q90QCQ1SMVV97X0V36WX7SUKYEKP,1,29,"english","Yes",Trial3,filler filler5 filler Claire_fell_down_the_stairs. She_was_glad_to_not_be_hurt. 3 glad She_broke_a_leg_and_some_ribs. to_not_be_hurt na,3,filler,filler5,filler,Claire_fell_down_the_stairs.,She_was_glad_to_not_be_hurt.,3,glad,She_broke_a_leg_and_some_ribs.,to_not_be_hurt,na,glad
104,3D4CH1LGEAU9YRKX2T256REOW619G7,6,24,"english","Yes",Trial3,filler filler1 filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forgot He_called_his_dentist. to_call_his_dentist na,3,filler,filler1,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forgot,He_called_his_dentist.,to_call_his_dentist,na,forgot
87,3JJVG1YBEBYU6NAAJHXAT0IPUXPB50,6,25,"English","Yes",Trial3,7 38-foolish-CxC-noE CxC Kate_had_a_broken_ankle. She_went_for_a_run. 1 foolish She_rested_her_ankle. to_go_for_a_run noE,3,7,38-foolish-CxC-noE,CxC,Kate_had_a_broken_ankle.,She_went_for_a_run.,1,foolish,She_rested_her_ankle.,to_go_for_a_run,noE,foolish
35,39GAF6DQWR1ARJ7XNBMYRMZFL911VF,1,23,"English","Yes",Trial3,2 35-wise-CnC-noE CnC Paul_was_staying_in_a_bad_part_of_town. He_stayed_at_home_at_night. 5 wise He_went_out_alone_in_the_dark. to_stay_at_home_at_night noE,3,2,35-wise-CnC-noE,CnC,Paul_was_staying_in_a_bad_part_of_town.,He_stayed_at_home_at_night.,5,wise,He_went_out_alone_in_the_dark.,to_stay_at_home_at_night,noE,wise
13,3KOPY89HM83XARLITQMYCR3IO683JO,1,30,"english","Yes",Trial3,filler filler8 filler Tess_had_failed_many_college_classes. She_was_proud_to_have_graduated_from_college. 1 proud She_didn't_graduate. to_have_graduated_from_college na,3,filler,filler8,filler,Tess_had_failed_many_college_classes.,She_was_proud_to_have_graduated_from_college.,1,proud,She_didn't_graduate.,to_have_graduated_from_college,na,proud
93,38BQUHLA9W1CXOKPFLJIGMTANRYOM7,8,38,"english","Yes",Trial3,9 7-stupid-CxC-noE CxC Zack_had_the_measles. He_went_to_school. 4 stupid He_stayed_in_his_room. to_go_to_school noE,3,9,7-stupid-CxC-noE,CxC,Zack_had_the_measles.,He_went_to_school.,4,stupid,He_stayed_in_his_room.,to_go_to_school,noE,stupid
73,3ND9UOO81K30WFB66V9DX3R7QO7WLP,11,43,"Korean%2C+English","Yes",Trial3,filler filler7 filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 2 sad She_shared_an_apartment_with_some_friends. to_live_alone na,3,filler,filler7,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,2,sad,She_shared_an_apartment_with_some_friends.,to_live_alone,na,sad
28,3TS1AR6UQQFZ6809CCY3AAN601DF72,3,52,"English","Yes",Trial3,filler filler3 filler Charles_was_on_a_date_with_Susanne. He_was_happy_to_be_having_a_great_time. 1 happy He_was_having_a_bad_time. to_be_having_a_great_time na,3,filler,filler3,filler,Charles_was_on_a_date_with_Susanne.,He_was_happy_to_be_having_a_great_time.,1,happy,He_was_having_a_bad_time.,to_be_having_a_great_time,na,happy
67,3DYGAII7PL9L33UIME3EMVI57XSPQD,11,43,"English","Yes",Trial3,12 5-smart-CnC-noE CnC Jane's_computer_was_hacked. She_changed_her_passwords_immediately. 7 smart She_kept_using_the_same_passwords. to_change_her_passwords_immediately noE,3,12,5-smart-CnC-noE,CnC,Jane's_computer_was_hacked.,She_changed_her_passwords_immediately.,7,smart,She_kept_using_the_same_passwords.,to_change_her_passwords_immediately,noE,smart
115,3O7L7BFSHEQ4PEH90SIUJHSF2G9EIE,8,34,"English","Yes",Trial3,filler filler4 filler Keith_was_hiking_up_a_steep_mountain. He_was_ecstatic_to_have_made_it_to_the_top. 1 ecstatic He_didn't_make_it_to_the_top. to_have_made_it_to_the_top na,3,filler,filler4,filler,Keith_was_hiking_up_a_steep_mountain.,He_was_ecstatic_to_have_made_it_to_the_top.,1,ecstatic,He_didn't_make_it_to_the_top.,to_have_made_it_to_the_top,na,ecstatic
128,3OVHNO1VE62LSYSJ41VWDUDKYH9ZD2,6,37,"english","Yes",Trial3,7 38-foolish-CxC-noE CxC Kate_had_a_broken_ankle. She_went_for_a_run. 6 foolish She_rested_her_ankle. to_go_for_a_run noE,3,7,38-foolish-CxC-noE,CxC,Kate_had_a_broken_ankle.,She_went_for_a_run.,6,foolish,She_rested_her_ankle.,to_go_for_a_run,noE,foolish
48,3U088ZLJVKUNZJMKH2NUZJZJNQWW0G,1,34,"english","Yes",Trial3,2 39-foolish-CxC-noE CxC Kate_was_drunk_at_a_bar. She_took_her_top_off. 5 foolish She_made_sure_she_was_safe. to_take_her_top_off noE,3,2,39-foolish-CxC-noE,CxC,Kate_was_drunk_at_a_bar.,She_took_her_top_off.,5,foolish,She_made_sure_she_was_safe.,to_take_her_top_off,noE,foolish
76,3UJ1CZ6IZHQTN9RCU3J5JPSPYLB5SV,6,58,"English","Yes",Trial3,7 38-foolish-CxC-noE CxC Kate_had_a_broken_ankle. She_went_for_a_run. 1 foolish She_rested_her_ankle. to_go_for_a_run noE,3,7,38-foolish-CxC-noE,CxC,Kate_had_a_broken_ankle.,She_went_for_a_run.,1,foolish,She_rested_her_ankle.,to_go_for_a_run,noE,foolish
79,3QFUFYSY9YG2NLIQAE0W7Y3W9ZNF4I,7,32,"English","Yes",Trial3,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,3,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na,failed
81,3NS0A6KXC49O4I2A6RW4JFGHB9PZGC,10,41,"English+","Yes",Trial3,filler filler8 filler Tess_had_failed_many_college_classes. She_was_proud_to_have_graduated_from_college. 1 proud She_didn't_graduate. to_have_graduated_from_college na,3,filler,filler8,filler,Tess_had_failed_many_college_classes.,She_was_proud_to_have_graduated_from_college.,1,proud,She_didn't_graduate.,to_have_graduated_from_college,na,proud
57,3634BBTX0OVWVSH5V3201ZDFEHOFIX,8,31,"English","Yes",Trial3,filler filler1 filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forgot He_called_his_dentist. to_call_his_dentist na,3,filler,filler1,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forgot,He_called_his_dentist.,to_call_his_dentist,na,forgot
60,32SVAV9L3FAM9YIEZK9LJS0ZYJEA3F,11,23,"English","Yes",Trial3,filler filler1 filler Earl_had_a_bad_toothache. He_forgot_to_call_his_dentist. 1 forgot He_called_his_dentist. to_call_his_dentist na,3,filler,filler1,filler,Earl_had_a_bad_toothache.,He_forgot_to_call_his_dentist.,1,forgot,He_called_his_dentist.,to_call_his_dentist,na,forgot
133,33JKGHPFYCVUF3KDE6J51XT5XHUNMS,5,45,"english","Yes",Trial3,filler filler6 filler Liv_went_on_a_trip_to_Europe. She_failed_to_visit_Italy. 1 failed She_spent_a_lot_of_time_in_Italy. to_visit_Italy na,3,filler,filler6,filler,Liv_went_on_a_trip_to_Europe.,She_failed_to_visit_Italy.,1,failed,She_spent_a_lot_of_time_in_Italy.,to_visit_Italy,na,failed
132,3F6HPJW4JD1UVTPYWPR8I7SYKOHW21,6,65,"English","Yes",Trial3,7 59-mean-CnC-noE CnC Jack_bumped_his_shopping_cart_into_a_woman. He_laughed_when_she_cried. 6 mean He_felt_bad_and_apologized. to_laugh_when_she_cried noE,3,7,59-mean-CnC-noE,CnC,Jack_bumped_his_shopping_cart_into_a_woman.,He_laughed_when_she_cried.,6,mean,He_felt_bad_and_apologized.,to_laugh_when_she_cried,noE,mean
32,3M68NM076H8D5YRDKXT5LL1T8E56RQ,2,33,"english","Yes",Trial3,3 33-wise-CxC-noE CxC Paul_went_on_a_hike_in_the_Alps. He_wore_hiking_boots. 7 wise He_wore_flip-flops. to_wear_hiking_boots noE,3,3,33-wise-CxC-noE,CxC,Paul_went_on_a_hike_in_the_Alps.,He_wore_hiking_boots.,7,wise,He_wore_flip-flops.,to_wear_hiking_boots,noE,wise
89,3RSDURM96ANQFEWE4A4X55M3SZ7YE4,9,33,"English","Yes",Trial3,10 18-fortunate-CxC-E CxC Sue_needed_to_get_some_rest. She_fell_asleep. 6 fortunate_enough She_just_couldn't_get_any_sleep. to_fall_asleep E,3,10,18-fortunate-CxC-E,CxC,Sue_needed_to_get_some_rest.,She_fell_asleep.,6,fortunate_enough,She_just_couldn't_get_any_sleep.,to_fall_asleep,E,fortunate
105,3EWIJTFFVO8TIJ0TW2TODDSJGMS0E5,11,54,"English","Yes",Trial3,12 10-stupid-CxC-noE CxC Zack_saw_two_wasps_in_his_drink. He_took_a_sip. 5 stupid He_threw_away_his_drink. to_take_a_sip noE,3,12,10-stupid-CxC-noE,CxC,Zack_saw_two_wasps_in_his_drink.,He_took_a_sip.,5,stupid,He_threw_away_his_drink.,to_take_a_sip,noE,stupid
45,379J5II41OH6FFPFLVF7BXK7JK3LEZ,7,30,"English","Yes",Trial3,8 2-smart-CxC-noE CxC Jane_saw_a_man_with_a_gun. She_called_the_police. 3 smart She_did_nothing. to_call_the_police noE,3,8,2-smart-CxC-noE,CxC,Jane_saw_a_man_with_a_gun.,She_called_the_police.,3,smart,She_did_nothing.,to_call_the_police,noE,smart
58,3M0NZ3JDP1ZQOLDQPVDDFIPSL0CZ5V,8,31,"English","Yes",Trial3,filler filler7 filler Fran_lived_in_Paris. She_wasn't_sad_to_live_alone. 1 sad She_shared_an_apartment_with_some_friends. to_live_alone na,3,filler,filler7,filler,Fran_lived_in_Paris.,She_wasn't_sad_to_live_alone.,1,sad,She_shared_an_apartment_with_some_friends.,to_live_alone,na,sad
17,3WETL7AQWT9P3S6X4OI4BHKD65D352,8,22,"English","Yes",Trial3,9 53-rude-CnC-noE CnC Ann_had_insulted_her_husband. She_laughed_at_his_tears. 6 rude She_felt_terrible_and_apologized. to_laugh_at_his_tears noE,3,9,53-rude-CnC-noE,CnC,Ann_had_insulted_her_husband.,She_laughed_at_his_tears.,6,rude,She_felt_terrible_and_apologized.,to_laugh_at_his_tears,noE,rude
